VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId
https://static.nhtsa.gov/images/vehicles/12847_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10635P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10635C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10634P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10634C013.wmv,5,5,5,4,Not Rated,0.169,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10627P071.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10627C014.wmv,Standard,Standard,Standard,546,0,0,2020,SUBARU,FORESTER,2020 Subaru Forester SUV AWD,14814
https://static.nhtsa.gov/images/vehicles/13904_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10317P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10317C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10057P106.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10057C013.wmv,5,5,5,5,Not Rated,0.095,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10059P074.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10059C013.wmv,Standard,Optional,Optional,78,1,0,2020,SUBARU,IMPREZA,2020 Subaru Impreza SW AWD,14810
https://static.nhtsa.gov/images/vehicles/13899_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10317P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10317C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10057P106.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10057C013.wmv,5,5,5,5,Not Rated,0.095,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10059P074.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10059C013.wmv,Standard,Optional,Optional,78,1,0,2020,SUBARU,IMPREZA,2020 Subaru Impreza 4 DR AWD,14809
https://static.nhtsa.gov/images/vehicles/13715_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10962P086.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10912P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10912C013.mp4,5,5,5,5,Not Rated,0.101,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10846P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10846C014.mp4,Standard,Standard,Standard,114,6,0,2020,SUBARU,LEGACY,2020 Subaru Legacy 4 DR AWD,14807
https://static.nhtsa.gov/images/vehicles/13744_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10962P086.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10913P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10913C013.mp4,5,5,5,4,Not Rated,0.185,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10911P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10911C014.mp4,Standard,Standard,Standard,843,6,0,2020,SUBARU,OUTBACK,2020 Subaru Outback SUV AWD,14808
https://static.nhtsa.gov/images/vehicles/13708_st0640_046.png,5,5,4,5,https://static.nhtsa.gov/crashTest/images/2020/v10924P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10924C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10919P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10919C013.wmv,5,5,5,5,Not Rated,0.101,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10923P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10923C013.wmv,Standard,Optional,Optional,13,1,0,2020,SUBARU,WRX,2020 Subaru WRX 4 DR AWD,14813
https://static.nhtsa.gov/images/vehicles/12659_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10383P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10383C022.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10384P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10384C013.wmv,5,5,5,5,Not Rated,0.066,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10385P071.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10385C014.wmv,Standard,Standard,Standard,350,19,7,2020,TESLA,MODEL 3,2020 Tesla Model 3 4 DR RWD,15105
https://static.nhtsa.gov/images/vehicles/12659_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10724P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10724C021.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10384P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10384C013.wmv,5,5,5,5,Not Rated,0.066,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10385P071.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10385C014.wmv,Standard,Standard,Standard,350,19,7,2020,TESLA,MODEL 3,2020 Tesla Model 3 4 DR AWD,15104
https://static.nhtsa.gov/images/vehicles/14359_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.057,0,No Tip,Not Rated,,,Standard,Standard,Standard,68,11,7,2020,TESLA,MODEL S (ALL VARIANTS),2020 Tesla Model S (All Variants) 5 HB AWD,15100
https://static.nhtsa.gov/images/vehicles/13720_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10076P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10076C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10083P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10083C013.wmv,5,5,5,5,Not Rated,0.093,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10084P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10084C014.wmv,Standard,Standard,Standard,103,10,7,2020,TESLA,MODEL X (ALL VARIANTS 5-SEAT),2020 Tesla Model X (All Variants 5-Seat) SUV AWD,15101
https://static.nhtsa.gov/images/vehicles/13720_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10076P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10076C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10083P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10083C013.wmv,5,5,5,5,Not Rated,0.093,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10084P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10084C014.wmv,Standard,Standard,Standard,103,10,7,2020,TESLA,MODEL X (ALL VARIANTS 6-SEAT),2020 Tesla Model X (All Variants 6-Seat) SUV AWD,15102
https://static.nhtsa.gov/images/vehicles/13720_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10076P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10076C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10083P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10083C013.wmv,5,5,5,5,Not Rated,0.093,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10084P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10084C014.wmv,Standard,Standard,Standard,103,10,7,2020,TESLA,MODEL X (ALL VARIANTS 7PSGR),2020 Tesla Model X (All Variants 7psgr) SUV AWD,15103
https://static.nhtsa.gov/images/vehicles/14481_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11288P127.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11288C019.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11292P148.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11292C012.mp4,5,5,5,5,Not Rated,0.079,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11294P114.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11294C013.mp4,Standard,Standard,Standard,235,21,7,2020,TESLA,MODEL Y,2020 Tesla Model Y SUV AWD,15145
https://static.nhtsa.gov/images/vehicles/11927_st0640_046.png,4,4,4,3,https://static.nhtsa.gov/crashTest/images/2020/v07755P078.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v07755C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v08647P107.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08647C013.wmv,5,5,5,3,Not Rated,0.246,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v08648P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08648C014.wmv,Standard,No,Standard,29,1,0,2020,TOYOTA,4RUNNER,2020 Toyota 4RUNNER SUV 2WD,14724
https://static.nhtsa.gov/images/vehicles/11927_st0640_046.png,4,4,4,3,https://static.nhtsa.gov/crashTest/images/2020/v07755P078.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v07755C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v08647P107.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08647C013.wmv,5,5,5,3,Not Rated,0.246,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v08648P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08648C014.wmv,Standard,No,Standard,29,1,0,2020,TOYOTA,4RUNNER,2020 Toyota 4RUNNER SUV AWD,14692
https://static.nhtsa.gov/images/vehicles/14244_st0640_046.png,Not Rated,4,4,4,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.071,0,No Tip,Not Rated,,,Standard,No,No,0,0,0,2020,TOYOTA,86,2020 Toyota 86 2 DR RWD,14736
https://static.nhtsa.gov/images/vehicles/13637_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10671P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10671C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10654P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10654C013.wmv,5,5,5,4,Not Rated,0.105,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10655P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10655C013.wmv,Standard,Standard,Standard,8,3,0,2020,TOYOTA,AVALON,2020 Toyota AVALON 4 DR FWD,14718
https://static.nhtsa.gov/images/vehicles/12917_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.105,0,No Tip,5,,,Standard,Standard,Standard,0,3,1,2020,TOYOTA,AVALON HYBRID,2020 Toyota AVALON HYBRID 4 DR FWD,14719
https://static.nhtsa.gov/images/vehicles/14246_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2020/v10555P087.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10555C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10153P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10153C013.wmv,5,5,5,4,Not Rated,0.143,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10152P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10152C013.wmv,Standard,Standard,Standard,7,1,0,2020,TOYOTA,C-HR,2020 Toyota C-HR 5 HB FWD,14735
https://static.nhtsa.gov/images/vehicles/12105_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10146P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10146C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10144P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10144C013.wmv,5,5,5,5,Not Rated,0.099,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10145P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10145C013.wmv,Standard,Standard,Standard,0,0,0,2020,TOYOTA,CAMRY,2020 Toyota CAMRY 4 DR AWD,14855
https://static.nhtsa.gov/images/vehicles/13080_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10146P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10146C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10144P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10144C013.wmv,5,5,5,5,Not Rated,0.099,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10145P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10145C013.wmv,Standard,Standard,Standard,163,3,0,2020,TOYOTA,CAMRY,2020 Toyota CAMRY 4 DR FWD,14720
https://static.nhtsa.gov/images/vehicles/14085_st0640_046.png,5,5,5,5,,,5,5,5,,,5,5,5,5,Not Rated,0.099,0,No Tip,5,,,Standard,Standard,Standard,3,2,1,2020,TOYOTA,CAMRY HYBRID,2020 Toyota CAMRY HYBRID 4 DR FWD,14721
https://static.nhtsa.gov/images/vehicles/13488_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10646P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10646C013.wmv,5,5,5,4,Not Rated,0.104,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10650P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10650C013.wmv,Standard,Standard,Standard,1,2,0,2020,TOYOTA,COROLLA,2020 Toyota Corolla 5 HB FWD,14131
https://static.nhtsa.gov/images/vehicles/13625_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10798P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10798C013.wmv,5,5,5,4,Not Rated,0.105,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10650P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10650C013.wmv,Standard,Standard,Standard,1,2,0,2020,TOYOTA,COROLLA,2020 Toyota Corolla 4 DR FWD,14129
https://static.nhtsa.gov/images/vehicles/13478_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10798P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10798C013.wmv,5,5,5,4,Not Rated,0.105,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10650P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10650C013.wmv,Standard,Standard,Standard,0,2,1,2020,TOYOTA,COROLLA HYBRID,2020 Toyota Corolla Hybrid 4 DR FWD,14130
https://static.nhtsa.gov/images/vehicles/14284_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v11149P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11149C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11153P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11153C013.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11154P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11154C014.wmv,Standard,Standard,Standard,138,4,0,2020,TOYOTA,HIGHLANDER,2020 Toyota HIGHLANDER SUV AWD,15108
https://static.nhtsa.gov/images/vehicles/14284_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v11149P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11149C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11153P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11153C013.wmv,5,5,5,4,Not Rated,0.169,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11154P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11154C014.wmv,Standard,Standard,Standard,138,4,0,2020,TOYOTA,HIGHLANDER,2020 Toyota HIGHLANDER SUV FWD,15106
https://static.nhtsa.gov/images/vehicles/14421_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v11149P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11149C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11153P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11153C013.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11154P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11154C014.wmv,Standard,Standard,Standard,3,4,1,2020,TOYOTA,HIGHLANDER HYBRID,2020 Toyota HIGHLANDER HYBRID SUV AWD,15109
https://static.nhtsa.gov/images/vehicles/14421_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v11149P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11149C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11153P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11153C013.wmv,5,5,5,4,Not Rated,0.169,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11154P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11154C014.wmv,Standard,Standard,Standard,3,4,1,2020,TOYOTA,HIGHLANDER HYBRID,2020 Toyota HIGHLANDER HYBRID SUV FWD,15107
https://static.nhtsa.gov/images/vehicles/11710_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,TOYOTA,LAND CRUISER,2020 Toyota LAND CRUISER SUV AWD,14725
https://static.nhtsa.gov/images/vehicles/13787_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,0,0,2020,TOYOTA,MIRAI,2020 Toyota MIRAI 4 DR FWD,14734
https://static.nhtsa.gov/images/vehicles/13973_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09649P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09649C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09588P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09588C014.wmv,5,5,5,4,Not Rated,0.107,0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2020/v09589P079.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09589C012.wmv,Standard,Standard,Standard,12,0,1,2020,TOYOTA,PRIUS,2020 Toyota PRIUS 5 HB FWD,14722
https://static.nhtsa.gov/images/vehicles/13973_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09649P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09649C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09588P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09588C014.wmv,5,5,5,4,Not Rated,0.107,0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2020/v09589P079.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09589C012.wmv,Standard,Standard,Standard,12,0,1,2020,TOYOTA,PRIUS,2020 Toyota PRIUS 5 HB AWD,14691
https://static.nhtsa.gov/images/vehicles/13973_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09592P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09592C018.wmv,4,3,5,https://static.nhtsa.gov/crashTest/images/2020/v10162P105.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10162C013.wmv,3,5,4,4,Not Rated,0.118,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10161P073.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10161C013.wmv,Standard,Standard,Standard,0,0,0,2020,TOYOTA,PRIUS C,2020 Toyota PRIUS c 5 HB FWD,14723
https://static.nhtsa.gov/images/vehicles/13785_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,14,1,1,2020,TOYOTA,PRIUS PRIME,2020 Toyota Prius Prime 5 HB FWD,14132
https://static.nhtsa.gov/images/vehicles/13427_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v10704P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10704C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10708P106.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10708C012.wmv,5,5,5,4,Not Rated,0.159,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10703P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10703C013.wmv,Standard,Standard,Standard,500,6,0,2020,TOYOTA,RAV4,2020 Toyota RAV4 SUV FWD,14726
https://static.nhtsa.gov/images/vehicles/13603_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v10704P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10704C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10708P106.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10708C012.wmv,5,5,5,4,Not Rated,0.155,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10703P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10703C013.wmv,Standard,Standard,Standard,500,6,0,2020,TOYOTA,RAV4,2020 Toyota RAV4 SUV AWD,14693
https://static.nhtsa.gov/images/vehicles/14077_st0640_046.png,5,4,4,5,,,5,5,5,,,5,5,5,4,Not Rated,0.155,0,No Tip,5,,,Standard,Standard,Standard,6,5,1,2020,TOYOTA,RAV4 HYBRID,2020 Toyota RAV4 HYBRID SUV AWD,14727
https://static.nhtsa.gov/images/vehicles/14070_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.185,0,No Tip,Not Rated,,,Standard,Standard,Standard,2,2,0,2020,TOYOTA,SEQUOIA,2020 Toyota SEQUOIA SUV 2WD,14729
https://static.nhtsa.gov/images/vehicles/14070_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.185,0,No Tip,Not Rated,,,Standard,Standard,Standard,2,2,0,2020,TOYOTA,SEQUOIA,2020 Toyota SEQUOIA SUV AWD,14695
https://static.nhtsa.gov/images/vehicles/13010_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v09012P086.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09012C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10323P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10323C013.wmv,5,5,5,4,Not Rated,0.14,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10322P073.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10322C013.wmv,Standard,Standard,Standard,27,2,0,2020,TOYOTA,SIENNA,2020 Toyota SIENNA VAN FWD,14728
https://static.nhtsa.gov/images/vehicles/13010_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v09012P086.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09012C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10323P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10323C013.wmv,5,5,5,4,Not Rated,0.14,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10322P073.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10322C013.wmv,Standard,Standard,Standard,27,2,0,2020,TOYOTA,SIENNA,2020 Toyota SIENNA VAN AWD,14694
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,9,7,0,2020,TOYOTA,SUPRA,2020 Toyota Supra 2 DR RWD,14737
https://static.nhtsa.gov/images/vehicles/13972_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09591P090.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09591C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2020/v09595P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09595C013.wmv,4,5,5,4,Not Rated,0.147,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v09594P071.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09594C013.wmv,Standard,Standard,Standard,59,1,0,2020,TOYOTA,TACOMA,2020 Toyota TACOMA PU/CC 2WD,14733
https://static.nhtsa.gov/images/vehicles/13972_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v11075P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11075C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11077P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11077C013.wmv,5,5,5,4,Not Rated,0.147,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v11076P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11076C013.wmv,Standard,Standard,Standard,59,1,0,2020,TOYOTA,TACOMA,2020 Toyota TACOMA PU/EC 2WD,14732
https://static.nhtsa.gov/images/vehicles/13972_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09591P090.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09591C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2020/v09595P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09595C013.wmv,4,5,5,4,Not Rated,0.191,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v09594P071.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09594C013.wmv,Standard,Standard,Standard,59,1,0,2020,TOYOTA,TACOMA,2020 Toyota TACOMA PU/CC 4WD,14699
